Title,Author,Description,URL,Full Text
Mal: «Quando ascolto i Maneskin capisco poco del loro inglese. Ecco perché la sigla di Furia non mi ha fatto diventare ricco»,Giovanna Cavalli,"Il cantante britannico (e italiano dal 1989): «Con Dori Ghezzi un flirt, Patty Pravo non era il mio tipo. La Porsche aragosta? Allora andava di moda, quel colore»",https://www.corriere.it/cronache/24_gennaio_27/mal-intervista2-1574b8e8-bc8c-11ee-996d-60eabc1bbbc8.shtml,Contenu de l'article non trouvé
"Ferrari 360 Modena Challenge Steering Wheel, Literature, and Accessories at No Reserve",bringatrailer,"This collection of Ferrari memorabilia and accessories is composed of a 360 Modena Challenge steering wheel, wheel hub, hardware, and horn button along with a spare-parts catalog CD. Literature includes a 360 Modena brochure, a 360 Challenge race brochure, th…",https://bringatrailer.com/listing/ferrari-360-modena-challenge-steering-wheel-literature-and-accessories/,
"F1, più soldi e meno sorpassi: ecco un altro Gp cittadino, dal 2026 arriva Madrid – Come sarà",Lorenzo Pastuglia,"Dopo l’ultimo appuntamento del Jarama (chiuso nel 1981 con la vittoria della Ferrari di Gilles Villeneuve), la F1 tornerà a correre a Madrid a partire dal 2026 e fino al 2035, come annunciato da Liberty Media nella mattinata di martedì 23 gennaio. Il Gp semic…",https://www.ilfattoquotidiano.it/2024/01/23/f1-piu-soldi-e-meno-sorpassi-ecco-un-altro-gp-cittadino-dal-2026-arriva-madrid-come-sara/7420196/,"Dopo l’ultimo appuntamento del Jarama (chiuso nel 1981 con la vittoria della Ferrari di Gilles Villeneuve), la F1 tornerà a correre a Madrid a partire dal 2026 e fino al 2035, come annunciato da Liberty Media nella mattinata di martedì 23 gennaio. Il Gp semicittadino spagnolo verrà disputato attorno al centro espositivo Ifema: un consorzio di enti pubblici composto per il 31% da Comune, amministrazione regionale della Comunità madrileña e Camera di Commercio, oltre a un 7% dalla Fondazione Montemadrid. Il tracciato sarà caratterizzato da 20 curve (alcune di tipo cittadino) e lungo 5,47 chilometri, con un tempo sul giro in qualifica stimato intorno al minuto e 32 secondi e quattro punti adatti per il sorpasso.
Un post condiviso da FORMULA 1® (@f1)

Il circuito sarà inoltre in grado di ospitare più di 110mila fan al giorno tra tribuna, ingresso e hospitality per i vip, ma è stato previsto di aumentarne la capacità fino a 140mila tifosi al giorno nella prima metà dell’accordo, rendendo Madrid una delle sedi più grandi del calendario mondiale. Un tracciato che sarà anche facilmente raggiungibile, dato che si troverà a cinque minuti dall’aeroporto ‘Madrid-Barajas Adolfo Suárez’ e i tifosi (stimati in un 90% del totale) potranno spostarsi con metropolitana, treno e linee urbane. Si tratterà di un GP che, secondo le stime, genererà un ricavato di 450 milioni di euro all’anno e produrrà 8.200 posti di lavoro. Intorno alla pista, verranno costruite diverse strutture, tra cui hospitality, torre di gara, uffici e aree di intrattenimento.

Barcellona a rischio, ma i contatti vanno avanti: possibili due GP spagnoli in calendario
L’ingresso della gara madrileña in F1 mette ora a rischio lo storico GP di Barcellona, disputato annualmente al Montmeló dal lontano 1991 e al momento in calendario fino al 2026. Le discussioni tra gli organizzatori della gara catalana e la F1 proseguono, con l’intenzione di entrambi di rinnovare il contratto in scadenza. Ma al Montmeló sanno che per far sì che la gara rimanga attiva serviranno delle soluzione di ammodernamento delle strutture, come già visto con Monza. Proprio Domenicali, a scanso di equivoci, ha commentato che “l’ingresso di Madrid non significa esclusione per Barcellona”. L’ipotesi è che si possa dunque avere due GP spagnoli, come è già avvenuto in passato quando, oltre al Montmeló, la F1 corse l’ex Gran Premio d’Europa a Jerez de la Frontera (dal 1994 al 1997) e a Valencia (dal 2008 al 2012). Le altre tappe spagnole che si sono disputate da quando il Circus è nato nel lontano 1950 sono quelle cittadine di Pedralbes e del Montjuich (entrambe a Barcellona) tra metà Anni 50 e 70.
F1, quasi un terzo dei GP sono cittadini: ha senso?
Insomma, è risaputo che la Formula 1 non guardi più solo alla storia. Tanto che oggi sette tappe in calendario (quasi un terzo dei 24 appuntamenti totali) sono disputate su circuiti cittadini: Australia, Montecarlo, Singapore, Baku, Miami, Arabia Saudita e Las Vegas (gli ultimi tre entrati tra 2021 e scorso anno). L’intenzione di Liberty Media è quella di aumentare sempre di più lo spettacolo con format nuovi (vedasi le Sprint Race) oltre al crescente guadagno che orbita nel mondo F1. Rendendo lo sport più ‘social’ che mai e lontano dai valori inglesi di una volta. Ne fanno così le spese le gare nei circuito più storici (Turchia, Hockenheim, Nurburgring o Kyalami alcuni esempi) rimasti fuori per questione economiche.
Il rischio così è di vedere troppo gare ‘stop and go’, noiose e dai pochi sorpassi. E con il dominio della Red Bull destinato a durare fino al cambio di regolamento dei motori nel 2026, è così possibile vedere ancor meno battaglie e spettacolo in pista. Un modello di F1 futura che non piace nemmeno a Max Verstappen, che a novembre scorso aveva criticato l’ingresso di Las Vegas e si era detto di essere pronto a farsi da parte in futuro “se si correrà sempre più sui circuiti cittadini, che non appartengono a una vettura di F1 — le sue parole — Questo non è il Dna della competizione e l’ho detto anche a Domenicali. Le piste vere (come Spa, Monza, Suzuka, ndr) sono sempre quelle più divertenti da guidare”.
I commenti a questo articolo sono attualmente chiusi.
Russia, morto in carcere il dissidente Alexei Navalny. Scintille tra Ue e Cremlino: “Vittima del regime”, “Conclusioni già pronte”. Biden: “La colpa è di Putin”

Crollo nel cantiere di un’Esselunga a Firenze. Tre operai morti, due ancora sotto le macerie. La Cgil: “Erano assunti come metalmeccanici”

L’ex capo degli ispettori del lavoro: “I subappalti tagliano in sicurezza. Si lucra sulla pelle di chi muore”"
Recensione CORSAIR K55 CORE tastiera: difficile chiedere di più a meno di 50€,Lorenzo Delli,"CORSAIR K55 CORE italiana, RECENSIONE - Confezione, caratteristiche tecniche, ergonomia, LED, uso, programmazione, foto, prezzo, acquisto.
L'articolo Recensione CORSAIR K55 CORE tastiera: difficile chiedere di più a meno di 50€ sembra essere il primo su Smar…",https://www.smartworld.it/recensioni/recensione-corsair-k55-core,
"Insécurité des élus : ""J'ai subi des dizaines de menaces, mes plaintes ont toujours été classées sans suite""",Bruno Rieth,"L'Assemblée nationale examine depuis ce mardi 7 février une loi visant à renforcer la protection des élus contre les violences. Des violences devenues « le quotidien » des maires selon Ange-Pierre Vivoni, président de l'association des maires de Haute-Corse. …",https://www.marianne.net/societe/police-et-justice/insecurite-des-elus-j-ai-subi-des-dizaines-de-menaces-mes-plaintes-ont-toujours-ete-classees-sans-suite,"Accueil
Article abonné

                      Publié le
            
              07/02/2024 à 16:00
            

Imprimer l'article
Partager l'article sur Facebook
Partager l'article sur Twitter
Marianne : Ce mardi, les députés ont débuté l’examen d'une proposition de loi visant à mieux protéger les élus contre les violences. Parmi les mesures déjà votées, l'alignement des sanctions prévues sur celles qui visent les dépositaires de l'autorité publique ou encore l'octroi automatique de la « protection fonctionnelle » aux maires et élus municipaux ayant un mandat exécutif, quand ils sont victimes d'agressions ou d'injures. Ces mesures peuvent-elles permettre d’enrayer les violences contre les élus ?
Ange-Pierre Vivoni :En finir avec ces violences, je ne sais pas mais les réduire, certainement. Le simple fait de mettre en lumière ce sujet est déjà un vrai réconfort. Cela fait plusieurs années que la montée de la violence à l'égard des élus constitue un sujet de vives inquiétudes pour nous autres, les élus locaux, et surtout pour les membres de nos familles. Et quand on parle de violence, elles sont de toutes sortes : injures, menaces ou agressions physiques. C’est devenu notre quotidien !

              Par
                  Bruno Rieth"
Ducati Lenovo Team porta l'IA nella MotoGP,,"Prosegue la collaborazione fra Ducati e Lenovo. Per il 2024 il focus sarà sull'IA, con i calcoli affidati ai server edge ThinkSystem SE350 e all'HPC installato a Borgo Panigale. Il futuro? Si pensa a VR e AR...",https://edge9.hwupgrade.it/news/data/ducati-lenovo-team-porta-l-ia-nella-motogp_123605.html,Contenu de l'article non trouvé
MotoGP - La Ducati 2024 du double champion du monde en titre dévoilée,Richard Burgan,"Double tenant du titre en MotoGP, Francesco Bagnaia a officiellement découvert la GP24 avec laquelle il visera un troisième sacre consécutif. Au sein de l’équipe officielle Ducati, l’Italien sera accompagné, une deuxième saison de suite, par son compatriote E…",https://sports.auto-moto.com/moto-gp/motogp---la-ducati-2024-du-double-champion-du-monde-en-titre-devoilee-6659,
"Corse : l'autonomie en discussion incapable de « préserver le peuple corse », dénonce le FLNC",Ouest-France,"Des individus cagoulés et armés, se présentant comme étant du Front de libération nationale de la Corse, ont tenu en janvier une conférence de presse clandestine pour s'opposer à l'autonomie proposée par Emmanuel Macron en septembre dernier.",https://www.ouest-france.fr/corse/corse-l-autonomie-en-discussion-incapable-de-preserver-le-peuple-corse-denonce-le-flnc-3722ab98-f0e9-4dad-b0f5-b5a7220f2c51,Erreur lors de l'accès à l'article
Apple Vision Pro avrà oltre 600 app spaziali al lancio,Mauro Notarianni,"Esperienze nuove immersive con oltre 600 app progettate per Apple Vision Pro per calcio, basket, golf, Formula 1, iMax e tantissime altre
- su macitynet.it Apple Vision Pro avrà oltre 600 app spaziali al lancio",https://www.macitynet.it/?p=1279143,"Questo sito contiene link di affiliazione per cui può essere compensato
Sono più di 600 le nuove app progettate per sfruttare appieno peculiarità di Vision Pro: lo riferisce Apple in un comunicato spiegando che il visore vanta un’area infinita scalabile oltre i confini dei tradizionali display, e offre una intuitiva interfaccia-utente tridimensionale che può essere gestita con occhi, mani e voce.
Apple sottolinea che le “esperienze spaziali” con Vision Pro possono trasformare qualsiasi stanza in un teatro personale dove assistere a eventi sportivi, programmi TV e film; si evidenzia ancora la possibilità di avere a disposizione nuovi modi per collaborare, creare e visualizzare contenuti digitali, trasportando l’utente in “splendidi” ambienti di gioco ed “entusiasmanti” luoghi.
Susan Prescott, vice presidente della multinazionale di Cupertino responsabile globale delle relazioni con gli sviluppatori, evidenzia che oltre a 600 nuove app specifiche per Vision Pro su App Store è possibile sfruttare “oltre un milione” di app tra quelle per iPhone e iPad, app presentate come in grado di cambiare le modalità con le quali si sperimenta l’intrattenimento, la musica e i giochi, alimentando l’immaginazione con nuove esperienze che consentono di imparare, esplorare, sviluppare la produttività.
Vision Pro vanta display ad altissima risoluzione, in grado di mostrare pixel superiori per ciascun occhio a quelli di una TK 4K, visualizzando contenuti come se fossero visti un display da 100″. Apple presenta il dispositivo come adatto per eventi sportivi.
Con app come PGA TOUR Vision, è possibile visualizzare il tracciamento dei tiri mostrati su modelli 3D che appaiono sovrapposti sui veri campi da golf, insieme a dati statistici, classifiche, schede di valutazione, tempi, dettagli sui percorsi e sul torneo, un insieme di informazioni che offrono un nuovo modo di assistere a eventi sportivi.
Con l’app NBA per Vision Pro, gli li appassionati di basket possono visualizzare fino a cinque partite in streaming dal vivo oppure on demand grazie al Multiview; MLB promette di “immergere” l’utente nello stadio, con la vista dalla casa base, e statistiche per ogni passaggio.

L’app Red Bull TV visualizza mappe 3D delle corse, con video di alta qualità e ambienti immersivi. I fan del calcio possono accedere a MLS Season Pass con l’app Apple TV per godersi tutta la stagione 2024 della Major League Soccer. Apple riferisce di app compatibili di importanti canali TV via cavo USA, incluse Comcast Xfinity, Cox Contour, Sling TV e Verizon Fios, e emittenti sportive quali SPN, CBS, Paramount+, NBC, NBC Sports, Peacock, FOX Sports e UFC.
Sul versante intrattenimento, app specifiche possono sfruttare peculiarità uniche di Vision Pro. IMAX offre esperienze 2D e 3D, con documentari quali Deep Sky ottimizzati alla stregua del noto di sistema di proiezione, con una grandezza e una risoluzione superiore rispetto ai sistemi di proiezione convenzionali. Sono previsti film e serie, titoli selezionati con risoluzione 4K e Audio Spaziale con Dolby Atmos.

Tra le tante app che Apple cita per visionOS, anche quelle che consentono di collaborare, gestire file e contenuti come Box, MindNode per il brainstorming, OmniFocus e OmniPlan per la visualizzazione di dati e attività di project management, le app della suite Microsoft 365 (Word, Excel, PowerPoint, ecc.) e tante altre ancora.

Non manca poi un accenno ai giochi, inclusa la possibilità di sfruttare oltre 250 giochi di Apple Arcade. Alcuni giochi sono in grado di sfruttare peculiarità del visore e offrire esperienze immersive; tra questi: LEGO Builder’s Journey,  Super Fruit Ninja e altri ancora.
Vision Pro è il dispositivo di intrattenimento definitivo secondo il marketing Apple. La Mela ha predisposto un video di presentazione per spiegare il funzionamento. A questo indirizzo cos’è e a cosa serve Vision Pro.
Le offerte dell'ultimo minuto le trovi nel nostro canale Telegram"
Tournoi des 6 Nations : le XV de France commence le tournoi par une lourde défaite 38-17 contre l’Irlande,Maxime Birken,Le spectre du quart de finale perdu contre l’Afrique du Sud risque encore de trotter quelque temps dans les têtes françaises après cette première défaite en Six Nations.,https://www.huffingtonpost.fr/sport/article/france-irlande-le-xv-de-france-commence-le-tournoi-par-une-lourde-defaite-38-17_229259.html,"Le spectre du quart de finale perdu contre l’Afrique du Sud risque encore de trotter quelque temps dans les têtes françaises après cette première défaite en Six Nations.
RUGBY - (Mal)menés tout du long. Voilà comment résumer la prestation du XV de France pour ce premier match officiel depuis l’élimination en quart de finale de Coupe du monde 2023. Face aux Bleus, une Irlande tout aussi revancharde s’avançait sur la pelouse du Vélodrome après avoir été sortie au même stade de la compétition lors du dernier Mondial en France.
Mais le choc entre les deux meilleures nations de l’hémisphère nord n’a pas vraiment eu lieu ce vendredi 2 février à Marseille. Pour ouvrir le tournoi des Six nations, la France s’est très logiquement inclinée 38-17 face à une équipe en place et très solide. Rapidement réduits à 14 contre 15, les hommes de Fabien Galthié ont longtemps subi dans ce premier match.
Une soirée à oublier pour les Bleus, qui devront se relancer dès la semaine prochaine avec un match à l’extérieur, contre l’Écosse.

Dans ce Vélodrome bouillant, les Bleus n’ont pas été les premiers à s’illustrer dans cette ouverture de tournoi. C’est même tout l’inverse qui s’est produit pour les coéquipiers de Matthieu Jalibert. Menés 3-0 avant les dix minutes de jeu, la note commence à devenir salée lorsque Paul Willemse plaque bien trop haut Porter.
Premier carton pour les Bleus, qui restera finalement jaune après un bunker (10 minutes où les arbitres vidéos peuvent transformer le carton jaune en rouge dans certains cas). Et les Irlandais en profitent pour marquer des points avec le premier essai de la partie grâce à la jolie combinaison de Bundee Aki qui offre l’essai à Gibson Park.
À 10-0, le XV de France finit par réagir tout en étant malmenés par des Irlandais solides et très bons dans le jeu au pied. Après 26 minutes, Thomas Ramos laisse enfin respirer les spectateurs marseillais grâce à une pénalité qui débloque le compteur français.
Il était temps. Mais derrière, l’Irlande réplique sans trop de difficulté avec un essai du 2e ligne Tadhg Beirne.
À 17-3, la France est tendue et c’est Paul Willemse qui l’illustre le mieux. Le 2e ligne français fait la même erreur une seconde fois et écope d’un deuxième carton jaune. Résultat, la France doit finir le match à 14. Plus tard, le corps arbitral précisera qu’il s’agit d’un carton rouge direct pour ce deuxième placage trop haut et avec l’épaule.
Seule lueur d’espoir de cette première mi-temps bien terne côté français, l’essai de Damian Penaud, transformé ensuite par Ramos juste avant la pause. Ce qui le place à deux petites longueurs du record d’essais marqués par Serge Blanco en équipe de France (38).
17-10 au tableau d’affiche et une bonne soupe à la grimace sur les visages français.
Les Bleus se ratent aussi sur leur retour des vestiaires avec une pénalité manquée de Thomas Ramos. Et le scénario s’aggrave peu de temps après avec un troisième essai irlandais par Calvin Nash qui creuse l’écart : 24-10.
Étrangement, les Bleus réagissent après ce troisième essai et préfèrent même aller en touche pour tenter de réduire l’écart. Et cette belle réaction paye. La France inscrit un essai, validé après arbitrage vidéo pour Paul Gabrillagues.
Double peine pour l’Irlande sur cette action, qui écope d’un carton jaune pour un maul écroulé par Peter O’Mahony. Les Bleus retrouvent un semblant d’équité sur le terrain pour dix minutes. 24-17.
À l’heure de jeu, la France cède encore et le match tourne à la démonstration irlandaise. Sur un ballon porté, Dan Sheehan marque encore pour l’Irlande qui décroche le bonus offensif (quatre essais marqués) dès son entame de tournoi.
Après transformation, l’Irlande s’envole à 31-17. Et l’addition se corse encore avant le coup de sifflet final avec un cinquième essai des Verts sur un nouveau ballon porté guidé sans difficulté jusqu’à l’en-but tricolore.
Une fin de soirée à oublier définitivement pour les Bleus, qui auront toutefois eu le mérite de marquer deux essais en infériorité numérique contre le tenant du titre. Mais les espoirs sur la sélection portée par le capitaine Grégory Alldritt étaient bien plus grands pour cette soirée où il honorait son premier capitanat avec l’équipe de France.
À voir également sur Le HuffPost : 

plus :
Inscrivez-vous aux newsletters du HuffPost et recevez par email les infos les plus importantes et une sélection de nos meilleurs articles

  En vous inscrivant à ce service, vous acceptez que votre adresse mail soit utilisée par le Huffington Post, responsable de traitement, pour la gestion de votre inscription à la newsletter.    Conformément à la loi du 06/01/1978 modifiée et au Règlement européen n°2016/679/UE du 27/04/2016, vous bénéficiez d’un droit d’accès, de modification, de portabilité, de suppression et d’opposition au traitement des informations vous concernant, que vous pouvez exercer auprès de dpo@groupelemonde.fr. Pour toute information complémentaire ou réclamation: CNIL"
"Qatar, il futuro in divenire",E.Bittante - Alpitour World,"Un Paese ricco di bellezze naturali, dalle spiagge bianche all’oro del deserto. Quello nero ha fatto la sua fortuna, trasformando Doha in una Capitale da sogno, tra avanguardie e tradizioni. Dai bolidi del motomondiale, all’ippica: qui si punta tutto sui “cav…",https://www.ilfattoquotidiano.it/2024/01/26/qatar-il-futuro-in-divenire/7421826/,"Un Paese ricco di bellezze naturali, dalle spiagge bianche all’oro del deserto. Quello nero ha fatto la sua fortuna, trasformando Doha in una Capitale da sogno, tra avanguardie e tradizioni. Dai bolidi del motomondiale, all’ippica: qui si punta tutto sui “cavalli”, è una questione di velocità

Il Qatar è una nazione in divenire, cresce a vista d’occhio mantenendo saldi i legami con il passato. Caratterizzato dalla forte identità araba, si affaccia ad occidente con slancio, e dai souk antichi profumati di spezie passa ai roof bar dei grattacieli con la dimestichezza di chi, ormai, è cittadino del mondo. Sono tanti i contrasti che caratterizzano questo Paese affacciato sulle acque turchesi del Golfo Persico, e che lo rendono unico, soprattutto Doha, la moderna e cosmopolita Capitale con il vezzo dell’arte, mecenate mediorientale che unisce i confini del gusto. Dal MIA, Museo di Arte Islamica, alle avanguardie contemporanee, dove campeggia l’estro di Damien Hirst e Richard Serra, al Katara, un vero e proprio “Cultural Village”, un’area urbana puntellata di bellissime gallerie d’arte, e un magnifico anfiteatro vista mare, il luogo ideale per immergersi in tutte le forme della creatività. E dire che agli inizi del Novecento la città era poco più di un villaggio di pescatori dediti alla ricerca delle ostriche, non tanto per lussuosi banchetti, ma per il commercio delle perle, la prima fortuna che permise lo sviluppo di questa visionaria realtà. 
I Qatarioti hanno sempre avuto il fiuto per gli affari, così la vocazione per le cose belle. Dai motori che sfrecciano nel Lusail International Circuit, a poca distanza da Doha, all’ippica, antica tradizione che si è trasformata in una delle economie in più rapida ascesa al mondo. Basta una visita al Al Shaqab per immergersi in questa dimensione straordinaria e senza dubbio esclusiva: si tratta del centro equestre più all’avanguardia del Qatar e tra i più prestigiosi del pianeta, fondato dallo sceicco Hamad Bin Khalifa Al Thani al fine di valorizzare il patrimonio equino arabo del Paese e contribuire a preservare la razza del cavallo arabo. Se i destrieri sono vanto di terra, la falconeria omaggia i cieli senza nuvole di queste latitudini, altra pratica antichissima e orgoglio nazionale al pari delle corse dei cammelli beduine. In Qatar tutto corre veloce, cogli al volo l’opportunità per volare con Qatar Airways ed esplorare questa affascinante realtà con Francorosso. 
Preparati per un vero viaggio d’autore, un connubio tra passato e futuro, una terra di magnifici contrasti. Con Francorosso avrai l’opportunità di scoprire gli sfarzi qatarioti, Doha, la sua arte e le mille esperienze esclusive, ma non solo. Scoprirai anche la bellezza del deserto attraverso emozionanti escursioni, safari in 4×4 e avventure davvero memorabili a bordo di un quad, un ATV o un dune buggy, sperimentando il sandboard e il parasailing. In alternativa, relax in un campo tendato, o esperienze in perfetto stile beduino come un classico tour in cammello e un bicchiere di tè alla menta attorno al fuoco. In Qatar il deserto è cultura, inesorabilmente legato alla storia del Paese, nazione indipendente dal 1971. L’omonima penisola che affaccia sulle acque del Golfo Persico, venne dominata da Persiani, Ottomani e Britannici, e il passato è testimoniato da torri e fortezze che spuntano dalle sabbie del tempo e del Khor Al Adaid, il “mare interno” che si estende a circa 80 km a sud di Doha, l’entroterra di dune riconosciuto come sito naturale Patrimonio UNESCO. 
Uno dei siti archeologici più importanti è Al Zubarah, situato 100 km a nord della Capitale. Anche questo gioiello è Patrimonio dell’Umanità UNESCO, uno degli esempi più straordinari e rappresentativi degli insediamenti del XVIII e del XIX secolo. Qui potrai ammirare i resti di un antico villaggio costiero fortificato, un tempo importante centro commerciale per la pesca e crocevia tra Oriente e Occidente. Merita una visita anche il forte, stupefacente struttura a pianta quadrata dalla quale spuntano tre imponenti torri circolari. Mirabili anche il forte Al-Wajbah, a soli 15 km dalla Capitale, dove vennero sconfitti gli Ottomani nel 1893, e le famose Torri di Barzan, costruite insieme al forte Umm Salal Mohammed, complesso situato a 20 chilometri a nord di Doha. “Barzan” in arabo significa “luogo in alto”, termine che descrive alla perfezione la maestosità di questa struttura di vedetta, costruita tra il 1910 e il 1916, interamente con pietre calcaree e coralline, secondo la tradizione edile locale. Per un tuffo nella storia più remota dei popoli che abitarono il Qatar, tappa a Umm Salal Ali, città a 40 km dalla Capitale. Qui si rivela la più antica necropoli del Paese che ospita tumuli risalenti al terzo millennio a. C. 
La magia della sabbia regala innumerevoli suggestioni, ma anche quella fine e morbida delle spiagge dorate del Qatar è un’attrazione irresistibile. Il sole caldo tutto l’anno, il mare dalle trasparenze turchesi che sfumano nei toni del cobalto all’orizzonte, lì dove l’acqua si confonde con un cielo limpido e brillante: benvenuto nel paradiso balneare del Golfo Persico. Qui potrai vivere tutta l’adrenalina degli sport acquatici: dallo sci d’acqua al kite-surf, fino alle immersioni con i dugonghi, i parenti più prossimi ai lamantini. Proprio nelle trasparenze delle calde acque qatariote vive la seconda più grande popolazione al mondo di questi simpatici mammiferi, in perfetta convivenza con tantissime altre specie che popolano le profondità e i fondali. 
Il mare è un richiamo, capace di svelare infinite suggestioni, subacquee e marinare, o sarebbe meglio dire “di vela”, ma non quella di un natante qualsiasi: salpa al tramonto per una crociera a bordo di un dhow tradizionale, la tipica imbarcazione araba in legno, mentre lo skyline che delinea il profilo della penisola qatariota si accende di mille luci colorate. Per una vacanza balneare indimenticabile, nonché il punto di partenza per mille avventure, il SeaClub Style Hilton Salwa Beach Resort & Villas è quello che fa per te. Questo resort caratterizzato da una suggestiva atmosfera arabeggiante, situato lungo la costa sud-occidentale del Paese, tratto di litorale ancora incontaminato, è il luogo ideale per assaporare i ritmi lenti di questo angolo di paradiso, attimi preziosi in un Paese che corre veloce. 
I commenti a questo articolo sono attualmente chiusi.
Russia, morto in carcere il dissidente Alexei Navalny. Scintille tra Ue e Cremlino: “Vittima del regime”, “Conclusioni già pronte”. Biden: “La colpa è di Putin”

Crollo nel cantiere di un’Esselunga a Firenze. Tre operai morti, due ancora sotto le macerie. La Cgil: “Erano assunti come metalmeccanici”

L’ex capo degli ispettori del lavoro: “I subappalti tagliano in sicurezza. Si lucra sulla pelle di chi muore”"
Tesla ha un problema ai Supercharger di New York: intasati da autisti Uber,,"Anche dove i Supercharger funzionano bene, Tesla sta sperimentando problemi dovuti ad una massiccia e improvvisa adozione da parte di Uber",https://auto.hwupgrade.it/news/auto-elettriche/tesla-ha-un-problema-ai-supercharger-di-new-york-intasati-da-autisti-uber_123560.html,Contenu de l'article non trouvé
"José Ramos-Horta, président du Timor oriental : « La Chine n’est pas une menace »",Corinne Frilet,"De passage à Paris, le chef d’Etat, prix Nobel de la paix en 1996,  met en avant les opportunités de son petit pays insulaire de l’océan Pacifique, toute jeune démocratie libérée depuis à peine plus de vingt ans du joug indonésien.",https://www.lemonde.fr/international/article/2024/01/28/jose-ramos-horta-president-du-timor-oriental-la-chine-n-est-pas-une-menace_6213515_3210.html,"Peu en France sauraient situer le Timor oriental sur la carte du monde. A l’inverse, le président de ce petit pays insulaire coincé entre l’Indonésie et l’Australie, sait, lui, parfaitement s’exprimer en français. « Je lis votre presse tous les jours », affirme José Ramos-Horta lorsque nous le rencontrons à Paris.
Venu à l’invitation de la France pour le dîner des Leaders de la paix, qui réunit chaque année des chefs d’Etats, diplomates, dirigeants d’organisations, le jeudi 25 janvier, l’homme d’Etat de 74 ans a été reçu la veille par Emmanuel Macron. Ensemble, ils ont évoqué de possibles investissements dans les infrastructures de la jeune démocratie : « Les entreprises françaises sont déjà présentes au Timor : Bolloré a construit notre port et Alcatel va développer les câbles Internet reliant l’Australie et le pays. Nous souhaitons aussi créer cinq hôtels de luxe, Sofitel ou Accor sont très présents en Asie, alors pourquoi pas au Timor ? »
Surtout, le  président a mis en avant « la situation très stable du pays. D’ailleurs, j’ai émis le vœu qu’une ambassade française s’ouvre au Timor, ce que votre président a bien accueilli », ajoute, le regard malicieux, cet homme qui a obtenu le prix Nobel de la paix en 1996 pour son engagement contre le colonisateur portugais puis l’occupant indonésien.
Cette demande de José Ramos-Horta qui semble si banale aujourd’hui aurait toutefois été inimaginable il y a une vingtaine d’années. Meurtri par ces années d’occupation indonésienne qui firent entre 100 000 et 200 000 morts entre 1976 et 1999, le Timor oriental fut littéralement saccagé par des années de guerre. Lorsque son indépendance est proclamée en 2002, quelque 70 % du territoire est détruit, les infrastructures sont inexistantes et la société traumatisée. « L’un des plus grands succès de notre pays est d’avoir réussi à panser ses plaies. Nous avons achevé un processus de “guérison nationale” des traumatismes », confiait José Ramos-Horta lors d’un entretien au Monde en 2019. L’ancien militant reste depuis l’infatigable porte-parole de son pays d’un million et demi d’habitants. Président depuis 2022, après l’avoir été de 2007 à 2012, le Timorais promeut désormais son pays aux quatre coins du monde.
Mais les défis ont changé. Et le confetti de l’océan Pacifique, au territoire grand comme deux fois la Corse et qu’il partage avec le Timor occidental, indonésien, veut désormais, lui aussi, faire entendre sa voix  en Asie. « Le 26 février, nous entrerons officiellement dans l’Organisation mondiale du commerce, annonce fièrement José Ramos-Horta. Et en 2025, nous ferons officiellement partie de l’Asean [l’Association des nations d’Asie du Sud-Est]. » Une adhésion demandée il y a plus de dix ans mais que le manque d’infrastructures handicapait fortement. « Nous avons rempli toutes nos obligations, en partant de rien », rappelle le président.
Il vous reste 70% de cet article à lire. La suite est réservée aux abonnés."
